outlet,category,link,text
TimesOfIndia,column,https://timesofindia.indiatimes.com/blogs/toi-edit-page/servant-leadership-true-power-lies-in-empathy/,"By Farida Khanam

As the election euphoria settles and weight of governance lands on the shoulders of the new chief minister of Delhi, people of this state have renewed hope.

Now begins the real test of leadership.

Leadership is not about power but about responsibility. It is amanah, trust, a duty to serve with integrity, humility, and an unwavering commitment to public welfare. The Quran discusses changing nature of political power in chapter 3, verse 26. God grants and takes away power to whomever He wills. He has control over everything.

This verse reminds us that leaders must approach governance with the awareness that their position is temporary and subject to Divine will.

The Quran describes Queen of Sheba, known as Bilqis in Yemeni and Islamic tradition and as Makeda in Ethiopian tradition, as a pragmatic and wise queen who was always considerate of her people.

One of her statements, mentioned in the Quran, reads: “I never decide any affair until I have conferred with you, 27:32.” It signifies that effective leadership is built on wisdom, consultation, and careful decision-making – qualities essential for both governance and personal matters. Good leadership emerges through collective wisdom and humility, avoiding rash decisions, fostering trust and unity.

She is also quoted as saying: “When mighty kings invade a country, they despoil it and humiliate its noblest inhabitants, 27:34.” This implies hostile confrontation leads to harm. It does not result in any constructive progress. True power lies in empathy that a woman naturally possesses, along with wisdom and respect for others.

Good governance is not just performance – it is a responsibility. The Prophet said: “The leader of a people is their servant,” Tarikh Dimashq 33/313. The most effective leaders understand that public trust is earned through fairness, transparency, and accountability.

A leader must prioritise justice and fairness and foster trust, without which democracy weakens and the gap between the govt and the governed widens, leading to disillusionment.

Today’s citizens demand tangible change – policies that directly improve their lives. They want quality education, reliable infrastructure, accessible healthcare, employment opportunities, and a system that ensures fairness and equity.

States should compete constructively by benchmarking themselves against one another, creating measurable indices that track progress in these critical areas. The goal should be to restore India’s status as ‘the golden bird’, known for its prosperity, innovation, and inclusiveness.

Therefore, the collective fortunes of a nation are directly tied to spiritual and ethical transformation of its citizens.

Hence, leadership must focus not only on external development but also on nurturing spiritual strength of individuals and instilling a sense of duty, unity, and goodwill.

True leadership is rooted in service, selflessness, and a vision for the greater good. Chief ministers have the power to transform destinies.

How they honour people’s trust will define their legacy.



The writer is chairperson, CPS International, New Delhi

Facebook Twitter Linkedin Email Disclaimer Views expressed above are the author's own."
TimesOfIndia,column,https://timesofindia.indiatimes.com/blogs/toi-editorials/start-small-in-capital/,"Times of India’s Edit Page team comprises senior journalists with wide-ranging interests who debate and opine on the news and issues of the day.

Delhi’s new CM must focus on basics in a city in shambles. And she must respect its diversity

Delhi’s new CM Rekha Gupta will not be burdened by procedural challenges her predecessor faced. She has GOI and L-G’s support. Tri-state NCR has BJP govts in every state. This makes work easier but also majorly raises expectations. Scrutiny will be sharper, given she’ll govern the nation’s capital, and given the city’s dire straits. Her priorities must focus on quality-of-life basics: roads, Yamuna, drainage network and air quality.

Delhi, as is to be expected, attracts an unceasing flow of migrants across strata flowing in daily by air, train and road. Its roads, public transport and air quality must be seen as a composite to deliver real change. Poorly designed and unmaintained roads remain a nightmare. Ill-conceived new roads take years to complete, their construction becomes a chokehold on daily commute, driving up costs and air pollution.

Private parties dominate public transport, inefficient bus routes push commuters to use their own wheels. Two-wheeler daredevilry is skyhigh thanks to the burgeoning gig economy. Vehicles and road construction contribute to Delhi’s air pollution crisis. All in all, movement of people is as cumbersome as it is inefficient. Movement within NCR has restrictions and tolls that defeat its purpose.

Revival of Yamuna and its waterfront has so far been many Delhi govts’ fantasy game. No govt has come anywhere close to cleaning the river. Kolkata and Ahmedabad have spruced up their riverfronts, making them not only tourist attractions, but a much-needed go-to quiet public space for the city’s residents. The calming effect of a river in flow cannot be overstated – but parched Delhi has only been fed false promises for decades. This will be a tough task for Gupta.

Delhi is now synonymous with water on its roads, even after a splash of rain. That mostly happens when drains overflow. An overhaul of the decades-old drainage network has been underway for well over a decade. An IIT-designed revamped drainage master plan was discarded. New processes for surveys of the drainage network are reportedly underway. Suffice to say that’s much water under the bridge.

Finally, a city is as progressive as its people. Delhi’s a magnet for all kinds of people, professionals to daily wagers, from across the country. Listen to what they want – their different lifestyle choices and aspirations. They, along with the colourful spring splendour of hardy bougainvillea make Delhi what it is – a tough-spirited capital of freedoms.

Facebook Twitter Linkedin Email This piece appeared as an editorial opinion in the print edition of The Times of India."
TimesOfIndia,column,https://timesofindia.indiatimes.com/blogs/toi-edit-page/the-very-pragmatic-middle-class-poor/,"AAP’s defeat in Delhi presents a clear irony. A party led by middle class activists and driven by middle class demands appears to have been abandoned by its core voters. Yet, to understand what truly happened, we must ask who counts as middle class in Delhi and, more broadly, in India today.

Two decades ago, India’s middle class was projected to expand to 30% of the population – roughly 45cr – with some optimists even predicting it could reach 50%. Today, we know better. Middle classes – plural, not singular – are deeply heterogeneous, and even before Covid, their size remained well below 10cr. A 2021 Pew survey estimated that India’s middle class, defined as those earning $10-20 a day, had shrunk to 6.6cr, highlighting the precarity of this group. This isn’t too far from the tax base prior to Budget 2025.

Read full opinion on TOI+

Facebook Twitter Linkedin Email Disclaimer Views expressed above are the author's own."
TimesOfIndia,column,https://timesofindia.indiatimes.com/blogs/toi-edit-page/why-power-makes-aam-aadmi-khaas/,"Hubris meets nemesis – that’s the takeaway for politicians from the just-concluded Delhi elections. By making this vote a referendum on himself, Kejriwal allowed himself to be carried away by a sense of his own self-importance. This was a far cry from the man who had first taken the CM’s oath at Ramlila Maidan in 2013, when all of Delhi had been invited to his swearing-in.

Read full opinion on TOI+

Facebook Twitter Linkedin Email Disclaimer Views expressed above are the author's own."
TimesOfIndia,column,https://timesofindia.indiatimes.com/blogs/toi-editorials/lesson-no-1/,"Delhi verdict tells all parties urban voters want liveable cities. But local bodies are funded poorly & run worse

Last year, Supreme Court hauled up Delhi’s govt and its municipal corporation at least four times over piling garbage. On Feb 5, voters booted out the govt. Pundits say the middle class swing that kneecapped AAP in Delhi may have started with civic problems like garbage and broken roads. So, parties that have promised Singapores and Shanghais – and roads as smooth as an actress’ cheeks in Patna – for years should stop mistaking voters’ patience for amnesia, and start fixing city governance.

Municipal bodies are called the third tier of govt for a reason. Roads, water, sewers, schools, clinics are their mandate. But in state after state, their powers have been curbed even though cities house more than a third of India’s people and generate about two-thirds of GDP. Forget smaller cities, elections to BMC – Mumbai’s corporation – are three years overdue. A mammoth budget of almost ₹75,000cr is left to the discretion of unelected administrators. That’s no way to run a great city. NYC, London and Paris take civic bodies seriously. Their mayors have real executive powers. Remember Rudy Giuliani in his NYC mayor avatar after 9/11? Boris Johnson chose to be London mayor for eight years after two terms as an MP.

Empowering India’s municipal corporations would mean deepening their pockets. Currently, according to an RBI report, their revenue receipts amount to just 0.6% of GDP. Property tax, the biggest municipal revenue stream, accounts for a fifth of this. Loss of levies like entertainment tax and octroi after GST has left civic bodies at the mercy of state govts and Centre. In Delhi’s case, AAP govt claimed Centre didn’t allocate any funds to MCD even though it set aside ₹82,207cr for local bodies in last year’s budget. As cities grow, so will their municipal financing needs, and bonds are an option worth considering now. US cities use them to raise funds regularly, and the country’s municipal bond market is worth $4tn. It helps that scores of US municipalities have AAA rating. To tap markets, Indian cities would need to be more transparent about their accounts. Double-engined Delhi and Mumbai should start now.

Facebook Twitter Linkedin Email This piece appeared as an editorial opinion in the print edition of The Times of India."
TimesOfIndia,column,https://timesofindia.indiatimes.com/blogs/toi-edit-page/what-delhi-said-and-what-delhi-wants/,"Delhi means many things. The seat of Union government. A refugee metro. Mecca for tens of thousands of migrants. The third highest taxpaying city-state — Karnataka beat it to second position last year. An urban sprawl groaning under crumbly infra. A cluster of ghettos jostling with tony residences. A world capital where breathing is perilous much of the year. A small UT with an outsized impact on all things politics. Verily, the seat of political protest — the last 15 years have seen three with far-reaching impact on the national stage. First was Kejriwal’s India Against Corruption, then farmers’ protest, which Kejriwal exploited to win Punjab assembly polls, and the third, the anti-CAA stir that ended with Covid and riots, where again Kejriwal’s actions lost him the confidence of minorities.

In Kejriwal’s dogged anti-graft campaign, Delhi’s massive middle class — from mid-income aspirational to the affluent apolitical across ethnicity, religion and region — found political resonance. They tuned in to the city-bred IITian’s anti-corruption, caste-free politics. They brought him dizzying victories in 2015 and 2020. But it’s also the same groups who in 2025 brought him down just as spectacularly. Delhi’s message: Those living in glass houses don’t get to throw stones. There were two anti-incumbencies at play, one against AAP, which had to, in all fairness, operate under extraordinary circumstances, and the other against Kejriwal himself.

It wasn’t only about non-delivery. It was as much about a political party fumbling on the way ahead. But AAP has managed a vote share of 44%, down from 53.6% in 2020 but just two percentage points less than BJP’s 46%, which is up from 38.5% (2020). This 10-point dip saw AAP lose 40 seats from its 2020 tally of 62.

Attrition of voters across seats is evident. Look at the seats AAP’s big guns lost — Kejriwal’s New Delhi, Sisodia’s Jangpura, Saurabh Bhardwaj’s GK, and Somnath Bharti’s Malviya Nagar — all with significant share of Delhi’s middle classes, it’s middle classes who’ve drifted away from AAP. Governance matters.

BJP’s determined campaign has won it a ‘double engine’ govt. With LG, BJP has its very own capital trifecta. Which is why expectations from it are big. They start with implementation of concrete yearlong measures to clean Delhi’s toxic air. They include BJP keeping its promise of cleaning Yamuna, of tackling sewage networks and waste disposal, of getting Haryana to share waters fairly, of improving healthcare. Which brings us to resources. Delhi’s municipalities reek of systemic sloth and graft that also need a cultural reset apart from crucial funds. Kejriwal sought a fair share from the central pool of taxes, saying what Delhi receives had stagnated since 2001. Add the fact that a disproportionate share of funds service multiple handouts—BJP promised to retain all of AAP’s welfare schemes, and there are plenty of its own. Integral also to good governance is social peace. Delhi’s unique identity emerges from its multitudes—a melting pot of identities. It is the shram of all its people that makes Delhi’s per capita income an impressive Rs 4.6L/annum. Their vote is for making Delhi a much better city.

Facebook Twitter Linkedin Email Disclaimer Views expressed above are the author's own."
TimesOfIndia,column,https://timesofindia.indiatimes.com/blogs/toi-edit-page/as-kejriwals-delhi-model-loses-aapeal-two-key-questions-for-national-politics/,"With BJD, YSRCP and now AAP losing, the post-cleavage model of politics appears exhausted

The tiny state of Delhi punches above its weight in terms of influencing the mould of national politics. So, what are the implications of this election in the wider configuration of party politics in India?

In 2013, when the Sheila Dikshit govt was swept away, it signalled not just the coming implosion of Congress at the national level, but also spoke to a more fundamental shift. Since the late ’90s, Congress space of ‘centrist’ politics had been fragmenting. The rise of AAP was, in many ways, a subplot of this larger story of the shrinkage of the Congress umbrella, which began with the split of TMC in West Bengal and NCP in Maharashtra. Though not a direct descendant of Congress, AAP gradually established its monopoly over the space vacated by Congress in Delhi, especially among its former ‘core’ voters: lower-income segments, Muslims, Dalits. To this, it added some of the core voter base of BJP: professional middle classes and the swelling pool of new migrants from neighbouring states (particularly Purvanchalis).

In a second sense, AAP was a party practising ‘post-cleavage’ politics, a model pioneered by Naveen Patnaik’s BJD in Odisha and YS Jagan Reddy’s YSRCP in Andhra Pradesh. By post-cleavage politics, we mean a party which takes no clear stands on distributive conflicts among different classes, communities and interests, but speaks of a ‘universalistic’ and ‘pragmatic’ politics. Much like BJD, AAP engineered a politics of ‘triangulation’, pitching its electoral tent at an equidistance from Congress and BJP. In the BJP-dominant phase since 2014, the survival of both AAP and BJD depended on wooing back a floating bloc of voters, who switched back to them in state elections after voting for BJP in the national elections. That balancing act required a distinctive state model built on the free provision of public goods and services, and a charismatic face at the state level (Naveen Patnaik, Arvind Kejriwal, and YS Jagan Reddy). The post-cleavage model of politics has now reached a point of exhaustion, with BJD and YSRCP losing office last year and AAP in this election.

Perhaps we have reached another fork in the road of national politics, and the future could depend on two questions? Can parties like AAP (and BJD/YSRCP) regain their space or are they staring at an inevitable decline? Can Congress regain its former space, now vacated by these ‘centrist’ regional parties?

On the first question, the prospects of all these parties look very bleak. The hallmark of post-cleavage parties like AAP is that the party organisation is kept deliberately weak. In the absence of committed party workers fused by an ideological/cleavage specific appeal, elections are fought by professionalised campaigns run by ‘volunteers’ and hired hands. Between elections, the party has little presence on the ground. Thus, politics is effectively reduced to centrally managed high-decibel electoral campaigns mounted near elections, framed as a referendum on ‘governance benefits’. Increasingly, AAP resembled the BJD/YSRCP’s patronage-based organisational model, co-opting ‘winnable’ candidates from local elites and cultivating local media, without allowing for an independent centre of power to emerge in the organisation.

Can such a party survive in the opposition? Possibly, but it would require an entire reimagination of party-building (requiring synchronous shifts in organisation and ideological strategy). BJD and YSRCP have become increasingly dormant since losing elections, with constant outflows of party personnel acquired through the patronage model. Perhaps AAP can rely on the strategic depth provided by its govt in Punjab. That is far from certain though. One must note that AAP’s central leadership has been cut to size, with losses suffered by Arvind Kejriwal, Manish Sisodia and Satyendar Jain. Thus, they have only a weak bargaining hand now to control the Punjab unit, which would inevitably become more autonomous, revolving around CM Bhagwant Mann. In politics, rumours of factionalism and splits can become self-perpetuating. Congress lost the election in 2022 largely due to internal factionalism, and AAP might face similar challenges ahead.

Regardless, the distinctive ‘Kejriwal’s Delhi model’, the heart of the AAP’s brand appeal, through which it mounted impressive campaigns in at least five states, appears to be at a terminal stage.

Can Congress regain its former space, now vacated by these ‘centrist’ regional parties? One could say that it is now poised to regain its lost ownership of the ‘Congress space’, especially among Dalits, Muslims and lower income segment voters, were it not for the defeat suffered by the party in Haryana and Maharashtra, not to mention another poor show in Delhi (returning zero seats again). In theory, Congress should be on an upswing, cannibalising the space of declining competitor parties with overlapping bases, parties like the BJD, YSRCP, JDS and BSP.

Congress risks losing a golden opportunity to ride a virtuous reflux wave of ‘Congress space’ consolidation, reversing the decline it suffered through the fragmentation and splits of the last three decades. In business terms, the market-share of the Kejriwal model/Patnaik model is up for grabs, awaiting the return of a revitalised Congress’ centre-left model, fusing its old electorate (Dalits, Muslims, poor) with a newer one (young, women, middle income segments).

Ali is a political researcher

Facebook Twitter Linkedin Email Disclaimer Views expressed above are the author's own."
TimesOfIndia,column,https://timesofindia.indiatimes.com/blogs/toi-edit-page/the-battle-for-the-capital/,"Delhi’s assembly election can hardly be characterised as a high-stakes battle. Yet, it is always interesting for observers. It’s most interesting as a barometer of political flexibility. This has been particularly notable since 2014-2015, when the national capital voted for AAP in the Vidhan Sabha election but for BJP in Lok Sabha elections.

Alot of commentary still understands Delhi’s election as a three-cornered contest between AAP, BJP and Congress. But this is not a proper portrayal of reality. The fact is that this city-state has been witnessing a series of two-cornered contests. These are really only between AAP and BJP. It’s hard to deny that Congress has barely been in the reckoning.

Read full story on TOI+

Facebook Twitter Linkedin Email Disclaimer Views expressed above are the author's own."
TimesOfIndia,column,https://timesofindia.indiatimes.com/blogs/toi-editorials/water-and-voter/,"Why don’t people demand safe drinking water from taps? Until they do, India’s drinking water quality will remain abysmal

Yamuna water has reached the political corridors of Delhi. AAP and BJP are in a water war. Let’s ignore that and ask: why is tap water not potable almost everywhere in India? Data from NSSO’s 79th round (2022-23) shows that almost 95% of households in India have access to basic drinking water – piped water, tube wells, protected wells, and packaged water. But no one will take a bet that all the water supply is safe.

Tap water coverage, although significantly improved, still lags in rural India. Only 40% of rural households used piped water as their primary source of drinking water in 2023. The figure is 70% for urban households. However, despite this overall improving coverage, quality of tap water is a huge issue, thanks to poor quality of water both at source and through the piped distribution network. Niti Aayog’s ‘Composite Water Management Index’ published in June 2018 highlighted that India ranked 120 of 122 countries on the water quality index with nearly 70% of water being contaminated. An estimated 40mn litres of wastewater enters rivers and other water bodies every day. Only a small portion of it is treated.

Even when this treated water is pumped through pipes, the quality of water deteriorates as it is transported through old networks, often running next to sewage lines. This increases chances of contamination. Further, since supply is generally limited to a few hours each day, the lack of pressure in pipes allows for surrounding groundwater seepage. In short, water coming out of taps is mostly not fit for consumption. Quality varies greatly according to region and locality. In 2019, Mumbai’s quality of tap water was declared 100% safe. But just before the previous monsoon, the city had seen a spike in water-borne diseases. Politicians seem to not care. Why isn’t safe drinking water from taps an election issue? Until it is, sustained investment in piped water networks will never happen.

Facebook Twitter Linkedin Email This piece appeared as an editorial opinion in the print edition of The Times of India."
HindusanTimes,column,https://www.hindustantimes.com/opinion/bjps-ncr-moment-show-intent-to-address-pollution-101739806527202.html,"For decades, the conversation around Delhi’s air pollution has been stuck in a predictable cycle of outrage, blame, and inaction. Every winter, as air quality plummets, state governments point fingers at one another, trading accusations instead of solutions. Delhi blames Haryana and Punjab for crop burning while neighbouring states blame Delhi for unchecked vehicular and industrial emissions. The Centre calls for coordination, yet year after year, the crisis has remained unresolved.

But for the first time in four decades, the political landscape has shifted in a way that removes all excuses. With the Bharatiya Janata Party (BJP) now in power in Delhi, Haryana, Uttar Pradesh, and Rajasthan, the entire National Capital Region (NCR) is under a single party rule. This presents an unprecedented opportunity to tackle air pollution in a coordinated, comprehensive manner, if there is political will to do so.

Delhi’s pollution problem is not confined to its borders. The Capital is part of a vast, interconnected airshed; a geographic region where air pollutants mix and disperse. Whether it’s vehicular emissions from Gurugram, construction dust from Noida, or stubble burning in Haryana, pollutants do not respect state lines. The air in the NCR moves as one, and so must the policies that govern it.

Yet, until now, every attempt at collaboration has been obstructed by political differences. The Aam Aadmi Party-led Delhi government often found itself at odds with BJP-governed Haryana and Uttar Pradesh, leading to policy paralysis. Now, with BJP governments controlling all NCR states, there is no room for excuses. If political barriers were truly the problem, their removal should mean swift, effective action.

The airshed approach recognises that air pollution must be tackled at a regional level, with seamless coordination across state lines. This means moving beyond isolated, city-specific measures and adopting a unified framework that addresses pollution at its source, be it traffic emissions, industrial activity, or agricultural residue burning. An effective airshed strategy for the NCR must include common regulations with standardised emission norms for industries, uniform construction dust control measures, and a single, enforceable policy on vehicular pollution across all NCR cities. It requires joint enforcement through a centralised monitoring system backed by real-time data and satellite surveillance to ensure compliance across state borders. A unified response to crop burning is essential, with Haryana, UP, and Rajasthan implementing coordinated action plans that eliminate stubble burning through financial incentives, shift of policy to crop diversification and from mechanised harvesting to manual methods. Banning vehicles older than 10 years (diesel) and 15 years (petrol) in Delhi while allowing them to operate freely in neighbouring NCR states diminishes the policy’s effectiveness. Also, nothing should stop the ruling party from working on integrated public transport creating seamless, robust, affordable, and sustainable bus and train networks across state lines to curb vehicular emissions.

This moment offers the BJP a rare opportunity. If it successfully cleans Delhi’s air, it will have achieved what no party has been able to do for decades, a legacy-defining victory for public health and governance. But if it fails, there will be no Opposition to blame. The accountability will rest squarely with the party that now governs the entire region.

It is no secret that air pollution is not just an environmental concern, it is a public health emergency. Studies have repeatedly shown that long-term exposure to Delhi’s toxic air increases the risk of respiratory diseases, cardiovascular illnesses, and even cognitive decline. Children growing up in this city are breathing air so polluted that their lung capacity is significantly lower than their peers in less polluted regions. This is not a crisis that can be managed with short-term fixes like sprinkling water or enforcing odd-even vehicle restrictions for a few weeks. It requires structural, systemic, long-term policy shifts, something that a single party rule should, in theory, be able to implement without bureaucratic roadblocks.

Yet, there is a real risk that despite this political alignment, the inertia of past years will persist. Bureaucratic inefficiencies, corporate lobbying, and a reluctance to take hard decisions, such as phasing out polluting industries or implementing emission and congestion pricing, could derail meaningful progress. The BJP has often positioned itself as a party of decisive action. If that is truly the case, then Delhi’s air crisis is the perfect test. The people of Delhi and the NCR will no longer accept empty promises or performative gestures. If pollution levels do not show a dramatic improvement in the next five years, it will be clear that political alignment was never the real problem, lack of intent was.

Bhavreen Kandhari is an advocate for environmental rights. The views expressed are personal"
HindusanTimes,column,https://www.hindustantimes.com/opinion/keeping-up-with-up-lessons-from-delhi-victory-for-uttar-pradesh-and-the-country-101739284438785.html,"It was the first meeting of its kind. The then national president of the Bhartiya Janata Party (BJP) Rajnath Singh was meeting about 300 Muslims from across the country at a convention in Delhi. Singh made a fervent appeal: Will the community give one chance to the party in the upcoming elections?

The party’s prime ministerial candidate Narendra Modi, tried to win the community’s support as well, talking about his desire to see Muslims with the Quran in one hand and a laptop in the other. Subsequently, in his first term, Modi abolished the triple talaq, a move commended by the women from the community and condemned by their religious leaders.

Though the BJP never deviated from its Hindutva agenda, the perception of negativity towards the community deepened over the years; the party’s

The 2024 poll campaign narrative did not help in mitigating the belief. As a result, neither Modi nor Singh won Muslim support in their respective Lok Sabha constituencies of Varanasi and Lucknow in the Lok Sabha polls. Modi could get barely a few thousand votes in his constituency, which comprises one lakh Shia and 2 lakh Ansari votes. Singh barely managed to secure about 5000 Muslim votes, that too after holding parleys with about 250 Shia leaders. Lucknow has about 2.5 lakh Shias.

The BJP had launched an aggressive outreach programme to woo Pasmandas (backward caste) that form 85% of the Muslim population comprising Malik (Teli), Ansari, Qureshi, Idrisi, Mansoori, Saifi, Salmani and others. The outreach started after Modi outlined it to BJP leaders at the party's national executive meet in Hyderabad in July 2022 to reach out to the Pasmanda Muslims. In Uttar Pradesh (UP), several conventions of Pasmandas were held, targets fixed and promises delivered. An elaborate plan was also made to reach out to the beneficiaries of the government’s welfare schemes. However, the Pasmanda group was dismantled after BJP failed to win over their support in both the 2022 state assembly and 2024 Lok Sabha polls.

Kunwar Basit Ali, president of BJP’s Muslim Morcha, shared data to establish the growth of minorities during Modi’s rule. He said, “Muslims got about 30% share in most of the government welfare schemes including housing, drinking water and infrastructure development. The impact of the Prime Minister’s decision to grant scholarships for 2.5 crore Muslim students in his first term helped the community improve its ratio in employment and civil services examinations. The Income Tax Returns filed by the community also grew considerably.” The Muslim Morcha with 38,000 workers and 7,20,000 enrolled members have launched schemes like 'Ek Desh, Ek DNA' and 'Modi Bhaijan, Shukriya’.

Many believe that the BJP’s Pasmanda outreach programme failed. Hero Vajpayee, the UP BJP spokesperson claimed otherwise. “It takes time to win the confidence and support of a community, which has been suspicious about your politics. Delhi assembly election results go to prove that the Muslims have started looking at the BJP as a political option.”

According to him, Muslims have not only taken note of the reluctance of the other political parties in publicly wooing them to keep the Hindu community in good humour but they have also realised that the BJP was not discriminating against them in disbursing largesse under welfare programmes.

Delhi elections

The BJP high command had carefully devised a campaign plan without any divisive slogans like ‘batoge to katoge’ for Delhi where all castes and communities reside.

Of the seven Muslim-dominated constituencies in Delhi, AAP won six with a reduced majority. It’s the BJP’s win from the Mustafabad seat that's encouraging for

the party leadership. One strategy of the BJP high command was to deploy Muslim workers and leaders in every constituency to divide their votes if they failed to win them. It helped in Mustafabad.

Senior party leader Mukhtar Abbas Naqvi said the Prime Minister's 'no discrimination with any caste or community policy’ in the implementation of welfare schemes has helped the party win the confidence of the Muslims.

He said, ‘In the education sector, the dropout rate of Muslim girls has dropped by 30%. The Muslim of today would not ignore this fact.”

Despite negative perceptions, the BJP did get about 8% Muslim votes in the 2024 general elections. “It is found that around 8% of Muslims voted for the BJP this time at the all-India level. Statistically speaking, the BJP has emerged as the third national-level choice for Muslim voters,” said a CSDS report by Christopher Jafferelot and Hilal Ahmed, titled “Indian Muslims (Self-) Perceptions and Voting Trend in 2024”.

The report further noted: “The state-level Muslim voting patterns make things much clearer. One finds two noticeable patterns in this regard. BJP’s Muslim vote share increased in the states where the party had a direct contest with one single dominant party. For example, in Gujarat, the Congress, which was the main opposition party, received 70% of Muslim votes. The BJP, on the other hand, performed also quite well in the state as 29% of Muslims voted for the party’s candidates in different constituencies”.

While at the national level, BJP is determined to dent the Muslim vote bank of the opposition, the same way they breached Dalit and OBC votes, in UP they foresee a direct clash between two personalities — Yogi Adityanath and Samajwadi party’s Akhilesh Yadav in 2027."
HindusanTimes,column,https://www.hindustantimes.com/opinion/delhi-results-are-likely-to-weaken-india-bloc-101739111725216.html,"The Bharatiya Janata Party (BJP), which was struggling to replicate its remarkable Lok Sabha performances in Delhi at the assembly level for a long time, has finally succeeded. The party has now established itself as the dominant player, both in terms of vote share and its conversion into seats, in Delhi. However, the Aam Aadmi Party (AAP)’s respectable vote share (43.57%) underlines its strong base in Delhi. The party was also able to force the BJP to refashion its electoral campaign. That was the reason why civic issues and service delivery became the most debated electoral concerns in Delhi. The Congress also accepted this framework of politics almost uncritically. The results underline three crucial political trajectories, which will reshape the contours of political discourse in the country.

First, the political class has accepted a model of governance that I call the charitable State model. This model is based on the premise that the task of the State is to build the capacity of its citizens to survive in the market-dominated economic sphere. The welfare schemes offered by the BJP, the AAP and even the Congress in these elections demonstrate that welfare is no longer seen as a civic right: It is packaged as schemes to highlight a kind of political benevolence.

The argument that this acceptance of the freebie culture is an outcome of an India-specific politics of clientelism does not fully capture the expanding role of the charitable State model. Political parties seem to create an imaginary dividing line between the economic sphere (celebrated in terms of growth rate and the ever-expanding economy) and the election-driven imagination of democracy. There is a political consensus that the market-driven economic sphere is self-regulating, where everyone (citizens, big business, and global corporations) is free to participate and compete. The socioeconomic marginalisation of households is defined as a lack of capability in this framework. The political class does not want to address these issues in the economic sphere. Instead, electoral politics is presented as the site where capability and/or relative marginalisation of the citizens can be resolved. Long-term structural issues such as growing unemployment, economic disparity, and even pollution, are almost ignored while welfare grants are highlighted.

Growing professionalism is the second important trajectory of our election-centric imagination of democracy. This election has reconfirmed that political parties have started behaving like political firms and in a professional manner. The idea of winnability was the guiding principle for ticket-distribution and electoral mobilisation. The BJP was best placed to take advantage of this turn. The party was able to attract not merely leaders of rival parties but also party workers. Its presence as a hegemonic force, too, played a role.

Professionalism also affected the voting pattern. The average voter is hard-pressed to distinguish between the AAP and the BJP as both parties subscribe to a similar set of ideas and scheme packages. In this highly volatile political context, one can expect two kinds of voting — candidate-centric voting, where the candidate would become the primary attraction for voters because of his/her past performance, and package-centric voting, where the voter prefers to support the candidate who proposes effective delivery of his/her party’s scheme-packages. In other words, professionalism in politics is not restricted to political parties; the voters also behave smartly and professionally.

This brings us to the third emerging political trajectory — the future of the INDIA bloc as a coalition. The bloc’s internal configuration has two serious problems. It does not have any set of ideas that can pave the way for a common minimum programme. The Congress election manifesto for the 2024 general elections, which tried to offer an alternative agenda for future politics, was almost ignored by other INDIA bloc constituents. The AAP’s case is very relevant here. The party moved away from its anti-corruption politics to embrace a Hindutva-driven charitable State model in Delhi. Yet, it presented itself as a political force against the BJP. This ideological unevenness has affected the INDIA bloc’s prospects, especially after the 2024 Lok Sabha elections.

The region-specific consideration is another of the INDIA bloc’s problems. The regional partners would like to preserve their political hegemony at the state level while seeking a formidable national coalition against the BJP at the Centre. These paradoxes and contradictions influence public perception and voting behaviours in the states. A coalition is expected to spell out its guiding principles if it wishes to present itself as an alternative political force. The argument that a combined Opposition could defeat the BJP may not work going ahead. The defeat in Delhi is likely to destabilise the AAP as a political entity. Consequently, it will weaken the INDIA bloc as well.

Hilal Ahmed is associate professor, Centre for Studies of Developing Societies (CSDS). The views expressed are personal"
